425ime -50 -22000	 -32000	 -6.4e-05	 7.6e-05	 50
426ime 50 27000	 -9000	 -1.8e-05	 -3e-05	 50
427ime -50 38000	 47000	 5e-05	 -2.8e-05	 50
428ime 50 19000	 -38000	 8e-06	 2.4e-05	 50
429ime -50 9000	 30000	 -7.2e-05	 4.6e-05	 50
430ime 50 -31000	 4000	 1.8e-05	 -5.4e-05	 50
431ime -50 -11000	 20000	 6.6e-05	 8e-05	 50
432ime 50 -14000	 -28000	 -0.0001	 -1e-05	 50
433ime -50 7000	 -15000	 -3.6e-05	 4e-06	 50
434ime 50 30000	 -7000	 4.8e-05	 6.2e-05	 50
435ime -50 -29000	 -37000	 3.4e-05	 8e-06	 50
436ime 50 17000	 4000	 -8.8e-05	 4.8e-05	 50
437ime -50 15000	 0	 -9.6e-05	 -6e-05	 50
438ime 50 7000	 -28000	 -3e-05	 -5e-05	 50
439ime -50 -13000	 -20000	 5.8e-05	 3.4e-05	 50
440ime 50 36000	 -22000	 1e-05	 7.4e-05	 50
441ime -50 -18000	 -49000	 -9.2e-05	 4.8e-05	 50
442ime 50 -46000	 29000	 2.8e-05	 2.8e-05	 50
443ime -50 -20000	 -36000	 -2.2e-05	 3.8e-05	 50
444ime 50 -41000	 -14000	 -9.8e-05	 1.4e-05	 50
445ime -50 -6000	 9000	 5.8e-05	 5e-05	 50
446ime 50 -38000	 -47000	 -8e-06	 8e-05	 50
447ime -50 -23000	 22000	 -7.6e-05	 6.8e-05	 50
448ime 50 -32000	 -48000	 6.6e-05	 2.2e-05	 50
449ime -50 -32000	 -31000	 -8e-05	 4.8e-05	 50
450ime 50 32000	 15000	 3.6e-05	 2.2e-05	 50
451ime -50 -10000	 -3000	 4.2e-05	 2e-06	 50
452ime 50 -43000	 -10000	 -1.8e-05	 6.2e-05	 50
453ime -50 -2000	 -47000	 1.4e-05	 2.6e-05	 50
454ime 50 39000	 40000	 7e-05	 5.2e-05	 50
455ime -50 -42000	 -7000	 6.2e-05	 9.8e-05	 50
456ime 50 -35000	 32000	 -6e-06	 -5.2e-05	 50
457ime -50 -7000	 10000	 -3.8e-05	 6.8e-05	 50
458ime 50 28000	 -13000	 -9e-05	 -1e-05	 50
459ime -50 -43000	 -14000	 -4.6e-05	 -6.6e-05	 50
460ime 50 -44000	 -8000	 2.6e-05	 1.6e-05	 50
461ime -50 8000	 -49000	 -1.6e-05	 -9.2e-05	 50
462ime 50 38000	 -10000	 -7e-05	 -9e-05	 50
463ime -50 30000	 -44000	 -2e-06	 -2e-05	 50
464ime 50 38000	 27000	 4.6e-05	 -9.4e-05	 50
465ime -50 -11000	 -44000	 9.6e-05	 2.6e-05	 50
466ime 50 -42000	 -41000	 -9.8e-05	 1.6e-05	 50
467ime -50 -49000	 -16000	 7.4e-05	 2e-05	 50
468ime 50 21000	 3000	 -1.6e-05	 8e-06	 50
469ime -50 23000	 -47000	 -4.8e-05	 -2.6e-05	 50
470ime 50 -27000	 -14000	 -8.4e-05	 3.8e-05	 50
471ime -50 -2000	 4000	 -8.4e-05	 -7e-05	 50
472ime 50 -8000	 19000	 7.8e-05	 1.6e-05	 50
473ime -50 34000	 44000	 -2e-06	 6.8e-05	 50
474ime 50 -16000	 41000	 0	 2.4e-05	 50
475ime -50 -12000	 -13000	 -4.8e-05	 -3e-05	 50
476ime 50 7000	 -44000	 4.6e-05	 3.4e-05	 50
477ime -50 -31000	 -6000	 3.8e-05	 0	 50
478ime 50 31000	 -36000	 -2.4e-05	 4.4e-05	 50
479ime -50 31000	 -13000	 2e-06	 4e-06	 50
480ime 50 37000	 32000	 3.4e-05	 5.8e-05	 50
481ime -50 -31000	 -50000	 -4.6e-05	 -2.6e-05	 50
482ime 50 -18000	 35000	 8.4e-05	 1.8e-05	 50
483ime -50 38000	 -9000	 1.4e-05	 -8.8e-05	 50
484ime 50 33000	 4000	 4.6e-05	 -1.8e-05	 50
485ime -50 23000	 -38000	 4.4e-05	 -6e-06	 50
486ime 50 -16000	 -30000	 5.2e-05	 1.6e-05	 50
487ime -50 10000	 32000	 3.8e-05	 3.2e-05	 50
488ime 50 -2000	 -47000	 -5.4e-05	 5e-05	 50
489ime -50 36000	 -21000	 5.8e-05	 -7.4e-05	 50
490ime 50 23000	 -44000	 -9.8e-05	 6.6e-05	 50
491ime -50 -1000	 -21000	 -6.4e-05	 2.2e-05	 50
492ime 50 -46000	 -40000	 -1.6e-05	 -1.4e-05	 50
493ime -50 34000	 16000	 -3.2e-05	 -7.6e-05	 50
494ime 50 -4000	 42000	 6e-06	 8.6e-05	 50
495ime -50 -3000	 -31000	 3.8e-05	 7.8e-05	 50
496ime 50 -33000	 -41000	 -2.8e-05	 -2e-06	 50
497ime -50 -27000	 41000	 1.4e-05	 -6.2e-05	 50
498ime 50 -3000	 -26000	 -8.2e-05	 -9e-05	 50
499ime -50 -32000	 -7000	 -6.6e-05	 4.2e-05	 50
500ime 50 39000	 2000	 8e-06	 9.4e-05	 50
501ime -50 -31000	 -45000	 -7.2e-05	 2.2e-05	 50
502ime 50 5000	 28000	 1.6e-05	 8.8e-05	 50
503ime -50 38000	 -44000	 2.4e-05	 -9.4e-05	 50
504ime 50 -26000	 -20000	 -7.8e-05	 -9e-05	 50
505ime -50 -12000	 28000	 -1.8e-05	 5.2e-05	 50
506ime 50 -49000	 -15000	 6.2e-05	 7.4e-05	 50
507ime -50 11000	 -36000	 8.8e-05	 -7.4e-05	 50
508ime 50 10000	 39000	 -3.8e-05	 7e-05	 50
509ime -50 -6000	 -34000	 -6.2e-05	 1.4e-05	 50
510ime 50 -28000	 -32000	 -9e-05	 -5.2e-05	 50
511ime -50 -31000	 49000	 6.2e-05	 4.4e-05	 50
512ime 50 -34000	 -41000	 -1.4e-05	 -5.8e-05	 50
513ime -50 20000	 -31000	 -2.6e-05	 -6.6e-05	 50
514ime 50 -6000	 -35000	 -1.2e-05	 9.2e-05	 50
515ime -50 22000	 -34000	 2.4e-05	 8e-05	 50
516ime 50 2000	 42000	 8.2e-05	 -1.6e-05	 50
517ime -50 -3000	 15000	 -3e-05	 4.2e-05	 50
518ime 50 -40000	 1000	 3.4e-05	 -1.2e-05	 50
519ime -50 -45000	 5000	 -9.4e-05	 -6.4e-05	 50
520ime 50 41000	 -12000	 -7.4e-05	 2e-05	 50
521ime -50 -33000	 30000	 5e-05	 4.2e-05	 50
522ime 50 40000	 -24000	 7.6e-05	 7.6e-05	 50
523ime -50 14000	 -15000	 8.2e-05	 -5.6e-05	 50
524ime 50 -48000	 -46000	 -1.8e-05	 -0.0001	 50
525ime -50 -18000	 10000	 -5.8e-05	 6e-05	 50
526ime 50 -50000	 -4000	 9.6e-05	 -4e-05	 50
527ime -50 47000	 23000	 5e-05	 8.4e-05	 50
528ime 50 -17000	 -50000	 5.6e-05	 -8.2e-05	 50
529ime -50 -20000	 39000	 -6e-05	 2.8e-05	 50
530ime 50 -23000	 0	 8.6e-05	 -6.2e-05	 50
531ime -50 -40000	 4000	 -3.8e-05	 -9.6e-05	 50
532ime 50 40000	 -40000	 1e-05	 2.2e-05	 50
533ime -50 -38000	 -20000	 -2.6e-05	 4e-05	 50
534ime 50 -24000	 29000	 2.4e-05	 -4e-05	 50
535ime -50 -34000	 44000	 -8.8e-05	 9.8e-05	 50
536ime 50 -37000	 47000	 7.6e-05	 5.8e-05	 50
537ime -50 -8000	 -17000	 -1.2e-05	 1.4e-05	 50
538ime 50 41000	 -44000	 -8.8e-05	 3e-05	 50
539ime -50 -18000	 6000	 8.8e-05	 2.8e-05	 50
540ime 50 -23000	 -12000	 -2.6e-05	 4.4e-05	 50
541ime -50 24000	 -48000	 -8.8e-05	 7.4e-05	 50
542ime 50 -16000	 43000	 1.2e-05	 -8.6e-05	 50
543ime -50 -41000	 -29000	 9.8e-05	 -6.8e-05	 50
544ime 50 -26000	 0	 -4e-05	 4e-06	 50
545ime -50 9000	 -7000	 -9.4e-05	 -8.8e-05	 50
546ime 50 18000	 -36000	 6.2e-05	 -2e-05	 50
547ime -50 31000	 -49000	 3.4e-05	 -4.6e-05	 50
548ime 50 9000	 -9000	 -4.4e-05	 6e-05	 50
549ime -50 -29000	 -47000	 3e-05	 -2e-06	 50
550ime 50 -50000	 -7000	 8e-06	 9.4e-05	 50
551ime -50 12000	 38000	 -4.4e-05	 6.4e-05	 50
552ime 50 -47000	 32000	 -4.8e-05	 9.2e-05	 50
553ime -50 -32000	 -5000	 2.8e-05	 -5.8e-05	 50
554ime 50 46000	 -27000	 4.2e-05	 1.2e-05	 50
555ime -50 -31000	 -25000	 7.2e-05	 -6.8e-05	 50
556ime 50 29000	 9000	 7.6e-05	 -8e-06	 50
557ime -50 -31000	 1000	 -1.6e-05	 -2.6e-05	 50
558ime 50 11000	 1000	 -4e-05	 1.4e-05	 50
559ime -50 -8000	 47000	 7.6e-05	 5.8e-05	 50
560ime 50 13000	 7000	 3.6e-05	 -2.2e-05	 50
561ime -50 31000	 -29000	 6.8e-05	 4e-05	 50
562ime 50 11000	 -4000	 3.6e-05	 4.6e-05	 50
563ime -50 -36000	 0	 -9.8e-05	 -8.2e-05	 50
564ime 50 20000	 -22000	 4e-05	 -5.2e-05	 50
565ime -50 44000	 40000	 2e-06	 -3e-05	 50
566ime 50 15000	 47000	 -4.2e-05	 -8.4e-05	 50
567ime -50 0	 -14000	 -2e-06	 1.2e-05	 50
568ime 50 8000	 -49000	 3.4e-05	 -3.2e-05	 50
569ime -50 -2000	 -4000	 -8.8e-05	 -8.6e-05	 50
570ime 50 -37000	 -14000	 9.6e-05	 2.8e-05	 50
571ime -50 -5000	 -15000	 6.6e-05	 -1.8e-05	 50
572ime 50 22000	 7000	 2.2e-05	 2.2e-05	 50
573ime -50 30000	 12000	 -3.6e-05	 4e-06	 50
574ime 50 11000	 -6000	 8e-06	 4.8e-05	 50
575ime -50 31000	 -12000	 -2.4e-05	 7e-05	 50
576ime 50 45000	 5000	 1.8e-05	 -8.8e-05	 50
577ime -50 -36000	 40000	 4e-05	 7.4e-05	 50
578ime 50 35000	 -18000	 -3e-05	 6.2e-05	 50
579ime -50 -50000	 38000	 4.8e-05	 -6.4e-05	 50
580ime 50 -35000	 33000	 2.6e-05	 3.2e-05	 50
581ime -50 -16000	 -26000	 -7.4e-05	 -1.2e-05	 50
582ime 50 -43000	 1000	 1.8e-05	 -9e-05	 50
583ime -50 -27000	 -16000	 8e-05	 -2.4e-05	 50
584ime 50 -14000	 -21000	 -4.6e-05	 -6e-05	 50
585ime -50 -40000	 -2000	 7.2e-05	 -8e-05	 50
586ime 50 -9000	 6000	 -6e-05	 6.8e-05	 50
587ime -50 -17000	 38000	 4.2e-05	 -7.6e-05	 50
588ime 50 48000	 22000	 -7.6e-05	 3.6e-05	 50
589ime -50 -46000	 -36000	 4.8e-05	 -4e-06	 50
590ime 50 21000	 7000	 4.6e-05	 -4.4e-05	 50
591ime -50 -38000	 -13000	 5.6e-05	 -4e-06	 50
592ime 50 -42000	 -26000	 -5.4e-05	 3.8e-05	 50
593ime -50 -22000	 18000	 -9.6e-05	 6.2e-05	 50
594ime 50 -36000	 32000	 -1.2e-05	 -3e-05	 50
595ime -50 19000	 35000	 3.8e-05	 9.4e-05	 50
596ime 50 -44000	 -30000	 -1e-05	 9.2e-05	 50
597ime -50 -25000	 -48000	 2e-05	 2.2e-05	 50
598ime 50 -13000	 -20000	 -8.2e-05	 2.4e-05	 50
599ime -50 -24000	 -13000	 2.6e-05	 1e-05	 50
600ime 50 -22000	 30000	 8.2e-05	 -1.2e-05	 50
601ime -50 42000	 -17000	 -2.8e-05	 -0.0001	 50
602ime 50 -15000	 -22000	 -4.4e-05	 -8e-05	 50
603ime -50 -47000	 8000	 9.6e-05	 -0.0001	 50
604ime 50 -41000	 -11000	 3.8e-05	 -2.6e-05	 50
605ime -50 -43000	 33000	 -7e-05	 -1e-05	 50
606ime 50 -15000	 42000	 3e-05	 7.2e-05	 50
607ime -50 -30000	 -40000	 4.8e-05	 3.2e-05	 50
608ime 50 -23000	 -25000	 8.2e-05	 -3.2e-05	 50
609ime -50 30000	 -40000	 -2.2e-05	 -4e-06	 50
610ime 50 19000	 43000	 8.4e-05	 -2e-06	 50
611ime -50 -21000	 3000	 5.6e-05	 8.6e-05	 50
612ime 50 33000	 -41000	 -6.4e-05	 2e-06	 50
613ime -50 28000	 -42000	 -7.6e-05	 -6.2e-05	 50
614ime 50 22000	 17000	 1.8e-05	 -8e-06	 50
615ime -50 6000	 -39000	 8.2e-05	 -4e-05	 50
616ime 50 -38000	 9000	 5.4e-05	 6.8e-05	 50
617ime -50 -39000	 -48000	 5.2e-05	 4.8e-05	 50
618ime 50 -5000	 -33000	 -6.8e-05	 -1.2e-05	 50
619ime -50 48000	 19000	 4e-06	 6e-06	 50
620ime 50 45000	 -14000	 9.4e-05	 -7.8e-05	 50
621ime -50 -37000	 -39000	 -7e-05	 4.6e-05	 50
622ime 50 -29000	 19000	 -1.6e-05	 -1.6e-05	 50
623ime -50 26000	 16000	 -4.8e-05	 3.6e-05	 50
624ime 50 26000	 -44000	 -9.4e-05	 5e-05	 50
625ime -50 -29000	 -17000	 1.2e-05	 3.8e-05	 50
626ime 50 -4000	 39000	 -8.6e-05	 -2e-06	 50
627ime -50 -1000	 -23000	 2.6e-05	 6e-05	 50
628ime 50 7000	 -46000	 -5.2e-05	 -1.2e-05	 50
629ime -50 -17000	 39000	 9.6e-05	 8.8e-05	 50
630ime 50 21000	 0	 -2.8e-05	 3.6e-05	 50
631ime -50 -38000	 -16000	 4e-06	 -1e-05	 50
632ime 50 24000	 -8000	 3e-05	 -4.6e-05	 50
633ime -50 49000	 42000	 4.6e-05	 9.4e-05	 50
634ime 50 12000	 33000	 -1.4e-05	 -3.6e-05	 50
635ime -50 -38000	 48000	 1.8e-05	 5.4e-05	 50
636ime 50 -6000	 -49000	 -5.8e-05	 3.8e-05	 50
637ime -50 -3000	 32000	 5.6e-05	 2e-05	 50
638ime 50 45000	 13000	 2.8e-05	 7.4e-05	 50
639ime -50 25000	 8000	 -3.2e-05	 6e-06	 50
640ime 50 17000	 -38000	 -1.4e-05	 5e-05	 50
641ime -50 -48000	 -6000	 -3.2e-05	 -8.4e-05	 50
642ime 50 47000	 30000	 8.6e-05	 2.2e-05	 50
643ime -50 5000	 43000	 2.6e-05	 1.4e-05	 50
644ime 50 13000	 -35000	 -8.4e-05	 9e-05	 50
645ime -50 35000	 -41000	 3.8e-05	 -4.2e-05	 50
646ime 50 22000	 -17000	 4.4e-05	 -6e-06	 50
647ime -50 39000	 10000	 -1.2e-05	 -6.2e-05	 50
648ime 50 49000	 -39000	 3e-05	 1.4e-05	 50
649ime -50 48000	 13000	 -3.4e-05	 1.4e-05	 50
650ime 50 -49000	 47000	 9.2e-05	 -7.8e-05	 50
651ime -50 -20000	 -40000	 6.8e-05	 -6.6e-05	 50
652ime 50 -4000	 -22000	 -5e-05	 1.6e-05	 50
653ime -50 34000	 -43000	 9.6e-05	 5e-05	 50
654ime 50 2000	 -7000	 -3.8e-05	 7.2e-05	 50
655ime -50 39000	 18000	 -9.6e-05	 -8e-05	 50
656ime 50 1000	 34000	 -9.8e-05	 5e-05	 50
657ime -50 9000	 49000	 9.2e-05	 -6e-05	 50
658ime 50 45000	 30000	 -7.8e-05	 -7.2e-05	 50
659ime -50 -9000	 8000	 -2e-05	 -6.6e-05	 50
660ime 50 48000	 2000	 3e-05	 -9e-05	 50
661ime -50 17000	 -17000	 2e-05	 -7e-05	 50
662ime 50 -21000	 -29000	 2.8e-05	 6.6e-05	 50
663ime -50 9000	 3000	 -4.4e-05	 -5e-05	 50
664ime 50 26000	 23000	 2e-06	 -9.2e-05	 50
665ime -50 -8000	 37000	 -2.6e-05	 -4.8e-05	 50
666ime 50 31000	 35000	 6.2e-05	 5.4e-05	 50
667ime -50 45000	 24000	 3.2e-05	 4e-06	 50
668ime 50 -31000	 -47000	 -8e-06	 -8.8e-05	 50
669ime -50 10000	 5000	 2.4e-05	 4.4e-05	 50
670ime 50 -37000	 -37000	 2e-06	 -3.4e-05	 50
671ime -50 47000	 -14000	 6.6e-05	 8.2e-05	 50
672ime 50 12000	 44000	 2e-06	 -2e-05	 50
673ime -50 30000	 -8000	 6.6e-05	 -9e-05	 50
674ime 50 -7000	 26000	 6.6e-05	 -4.4e-05	 50
675ime -50 -37000	 -25000	 -5.8e-05	 -8.4e-05	 50
676ime 50 -3000	 24000	 7.6e-05	 -3.4e-05	 50
677ime -50 -46000	 -20000	 2e-06	 -8.8e-05	 50
678ime 50 -1000	 -31000	 1.4e-05	 -5.8e-05	 50
679ime -50 39000	 -2000	 9e-05	 -9.8e-05	 50
680ime 50 -1000	 -39000	 9e-05	 -3.6e-05	 50
681ime -50 7000	 19000	 5.2e-05	 -3.6e-05	 50
682ime 50 -19000	 7000	 1.4e-05	 4e-06	 50
683ime -50 -4000	 30000	 -7e-05	 3.4e-05	 50
684ime 50 3000	 17000	 -8e-05	 6e-06	 50
685ime -50 -45000	 37000	 6.2e-05	 -6.6e-05	 50
686ime 50 37000	 -8000	 9e-05	 -5.6e-05	 50
687ime -50 44000	 -50000	 8e-06	 8.4e-05	 50
688ime 50 34000	 -11000	 -5e-05	 6.6e-05	 50
689ime -50 -45000	 9000	 -7.8e-05	 -2.2e-05	 50
690ime 50 10000	 -44000	 7.8e-05	 5.8e-05	 50
691ime -50 43000	 34000	 -4.8e-05	 7.4e-05	 50
692ime 50 -32000	 23000	 -9.2e-05	 2.8e-05	 50
693ime -50 -11000	 33000	 -2.8e-05	 2.2e-05	 50
694ime 50 -43000	 14000	 -8e-06	 9.4e-05	 50
695ime -50 13000	 -8000	 4.8e-05	 7e-05	 50
696ime 50 -10000	 18000	 1.8e-05	 -8.2e-05	 50
697ime -50 16000	 37000	 -8e-05	 8.6e-05	 50
698ime 50 37000	 1000	 -6e-05	 -2e-06	 50
699ime -50 -41000	 23000	 -9.4e-05	 -7.2e-05	 50
700ime 50 44000	 -7000	 7.8e-05	 -5.8e-05	 50
701ime -50 21000	 35000	 -4.8e-05	 -5.6e-05	 50
702ime 50 -50000	 -24000	 -6e-06	 -1.6e-05	 50
703ime -50 24000	 1000	 8.8e-05	 6e-06	 50
704ime 50 -9000	 -31000	 -7e-05	 -2.4e-05	 50
705ime -50 46000	 -25000	 3.6e-05	 -6.8e-05	 50
706ime 50 45000	 48000	 -3e-05	 4.2e-05	 50
707ime -50 44000	 -25000	 7.2e-05	 -1.6e-05	 50
708ime 50 -38000	 26000	 4e-05	 8.4e-05	 50
709ime -50 -30000	 10000	 -5.4e-05	 -3.4e-05	 50
710ime 50 -1000	 24000	 -4.6e-05	 -6e-06	 50
711ime -50 19000	 35000	 7.2e-05	 9e-05	 50
712ime 50 27000	 22000	 8.8e-05	 3.4e-05	 50
713ime -50 -18000	 -46000	 8.6e-05	 4e-05	 50
714ime 50 41000	 22000	 -3.8e-05	 2.8e-05	 50
715ime -50 -33000	 11000	 -7.2e-05	 -4.4e-05	 50
716ime 50 36000	 11000	 -4.4e-05	 -1.8e-05	 50
717ime -50 47000	 41000	 4.8e-05	 -8.8e-05	 50
718ime 50 38000	 -1000	 -5.8e-05	 -5e-05	 50
719ime -50 29000	 48000	 2e-05	 6e-06	 50
720ime 50 -22000	 22000	 1.4e-05	 7.6e-05	 50
721ime -50 -34000	 -18000	 4.2e-05	 -6e-06	 50
722ime 50 46000	 44000	 -6e-06	 6.8e-05	 50
723ime -50 -11000	 -19000	 5.8e-05	 -8.6e-05	 50
724ime 50 13000	 -15000	 7.2e-05	 -6.8e-05	 50
725ime -50 -36000	 40000	 3.6e-05	 7.2e-05	 50
726ime 50 -39000	 -48000	 6.4e-05	 -8.4e-05	 50
727ime -50 32000	 34000	 9.4e-05	 3.6e-05	 50
728ime 50 -2000	 -27000	 3.8e-05	 -2e-06	 50
729ime -50 21000	 -40000	 1.2e-05	 4.2e-05	 50
730ime 50 13000	 -41000	 8e-06	 7.8e-05	 50
731ime -50 -8000	 -37000	 -2.2e-05	 6.8e-05	 50
732ime 50 19000	 -37000	 9.8e-05	 2.2e-05	 50
733ime -50 26000	 10000	 8e-06	 6e-05	 50
734ime 50 0	 29000	 -9e-05	 6e-05	 50
735ime -50 17000	 -26000	 -2.4e-05	 -3e-05	 50
736ime 50 48000	 -13000	 -6.6e-05	 1.6e-05	 50
737ime -50 37000	 -10000	 -4e-05	 5e-05	 50
738ime 50 12000	 -40000	 -2e-06	 7.4e-05	 50
739ime -50 43000	 30000	 -3.6e-05	 6.8e-05	 50
740ime 50 46000	 -16000	 -4.2e-05	 7e-05	 50
741ime -50 38000	 -4000	 5.2e-05	 -5.4e-05	 50
742ime 50 35000	 -38000	 4.4e-05	 -6e-05	 50
743ime -50 19000	 -15000	 9.2e-05	 -9.8e-05	 50
744ime 50 -17000	 -18000	 6e-05	 3.8e-05	 50
745ime -50 -23000	 2000	 -8.6e-05	 2e-06	 50
746ime 50 25000	 -8000	 6.8e-05	 -7.4e-05	 50
747ime -50 47000	 -46000	 -6.6e-05	 -4.6e-05	 50
748ime 50 -1000	 28000	 -6e-05	 2e-05	 50
749ime -50 -22000	 26000	 1.2e-05	 6e-06	 50
750ime 50 -47000	 42000	 -1.6e-05	 -9.4e-05	 50
751ime -50 0	 -28000	 -0.0001	 -0.0001	 50
752ime 50 -12000	 -32000	 3.6e-05	 6.6e-05	 50
753ime -50 -9000	 -44000	 4e-05	 4e-06	 50
754ime 50 36000	 -48000	 8e-05	 4.2e-05	 50
755ime -50 2000	 33000	 5.4e-05	 8.8e-05	 50
756ime 50 -29000	 49000	 -2e-06	 -2e-05	 50
757ime -50 21000	 46000	 6e-05	 2e-05	 50
758ime 50 4000	 -35000	 -5.4e-05	 4e-05	 50
759ime -50 -24000	 39000	 2.4e-05	 5.4e-05	 50
760ime 50 -30000	 35000	 -1e-05	 9.2e-05	 50
761ime -50 -11000	 29000	 -9e-05	 1.4e-05	 50
762ime 50 -48000	 -38000	 -7.2e-05	 8.2e-05	 50
763ime -50 -5000	 17000	 -1e-05	 8.6e-05	 50
764ime 50 -46000	 -47000	 2.6e-05	 -8e-05	 50
765ime -50 34000	 -43000	 5.4e-05	 2.8e-05	 50
766ime 50 27000	 -33000	 -5.2e-05	 -1.8e-05	 50
767ime -50 2000	 49000	 -8.8e-05	 5.4e-05	 50
768ime 50 29000	 25000	 9e-05	 0	 50
769ime -50 42000	 -31000	 2.2e-05	 -3.8e-05	 50
770ime 50 38000	 17000	 -5.2e-05	 6.4e-05	 50
771ime -50 2000	 16000	 -7e-05	 6.8e-05	 50
772ime 50 -16000	 11000	 6.4e-05	 4.8e-05	 50
773ime -50 -5000	 14000	 -7e-05	 -1.8e-05	 50
774ime 50 -5000	 -4000	 7e-05	 9.6e-05	 50
775ime -50 -45000	 24000	 -4.8e-05	 1e-05	 50
776ime 50 -42000	 -44000	 1.2e-05	 8.4e-05	 50
777ime -50 1000	 -28000	 -8.6e-05	 -1.8e-05	 50
778ime 50 -21000	 -18000	 5.4e-05	 2.4e-05	 50
779ime -50 7000	 41000	 5.2e-05	 6.6e-05	 50
780ime 50 -27000	 37000	 -2.6e-05	 4e-06	 50
781ime -50 -30000	 34000	 -1.2e-05	 -2.6e-05	 50
782ime 50 -27000	 21000	 -4e-05	 3.6e-05	 50
783ime -50 -45000	 -45000	 -7.8e-05	 -2.4e-05	 50
784ime 50 -29000	 27000	 6e-06	 6e-06	 50
785ime -50 -5000	 37000	 9.2e-05	 -9.2e-05	 50
786ime 50 42000	 -31000	 6.6e-05	 5.8e-05	 50
787ime -50 -45000	 -2000	 -4.2e-05	 -2.4e-05	 50
788ime 50 -31000	 -39000	 -3.6e-05	 9.4e-05	 50
789ime -50 -44000	 40000	 -6e-06	 -2e-06	 50
790ime 50 -6000	 -42000	 -2e-06	 5e-05	 50
791ime -50 -47000	 -18000	 -5.4e-05	 -2.4e-05	 50
792ime 50 -14000	 5000	 -4e-06	 -4e-05	 50
793ime -50 -26000	 -3000	 -4.6e-05	 -7.6e-05	 50
794ime 50 -43000	 -13000	 4.6e-05	 8.8e-05	 50
795ime -50 21000	 -38000	 9e-05	 5.8e-05	 50
796ime 50 -45000	 -22000	 4e-05	 8.4e-05	 50
797ime -50 -10000	 -46000	 9.8e-05	 8e-05	 50
798ime 50 -43000	 -25000	 9e-05	 -6.8e-05	 50
799ime -50 42000	 -34000	 -4.4e-05	 -4e-05	 50
800ime 50 -23000	 -50000	 6.2e-05	 7.2e-05	 50
801ime -50 5000	 27000	 5.2e-05	 8.6e-05	 50
802ime 50 46000	 12000	 -1.6e-05	 8.8e-05	 50
803ime -50 -46000	 -11000	 -6.6e-05	 -2.2e-05	 50
804ime 50 -47000	 -41000	 4.2e-05	 -7.2e-05	 50
805ime -50 9000	 -21000	 -1.8e-05	 -1e-05	 50
806ime 50 2000	 -50000	 -4.4e-05	 -3e-05	 50
807ime -50 -42000	 46000	 -4.2e-05	 5.8e-05	 50
808ime 50 -5000	 -44000	 7.6e-05	 -8e-06	 50
809ime -50 -18000	 -3000	 -2.2e-05	 -9.4e-05	 50
810ime 50 -30000	 0	 -2.8e-05	 -9.8e-05	 50
811ime -50 -33000	 5000	 2e-05	 8e-05	 50
812ime 50 9000	 36000	 5.4e-05	 -9.4e-05	 50
813ime -50 -6000	 -21000	 1e-05	 -3.2e-05	 50
814ime 50 32000	 26000	 9e-05	 -1.8e-05	 50
815ime -50 5000	 32000	 5.2e-05	 9e-05	 50
816ime 50 19000	 -39000	 -7.4e-05	 8.2e-05	 50
817ime -50 40000	 37000	 2e-05	 -8e-05	 50
818ime 50 39000	 -40000	 -9.8e-05	 -7e-05	 50
819ime -50 -29000	 -22000	 5.4e-05	 6.2e-05	 50
820ime 50 38000	 -15000	 4.8e-05	 -7.4e-05	 50
821ime -50 -8000	 23000	 -2.2e-05	 -3.8e-05	 50
822ime 50 45000	 -40000	 -8.4e-05	 -7e-05	 50
823ime -50 28000	 33000	 6.2e-05	 5.2e-05	 50
824ime 50 48000	 -44000	 5e-05	 -6.8e-05	 50
825ime -50 -28000	 -27000	 -5.6e-05	 -9.8e-05	 50
826ime 50 -22000	 -31000	 8e-05	 -6e-06	 50
827ime -50 5000	 18000	 -9.6e-05	 0	 50
828ime 50 -1000	 -7000	 8.4e-05	 1.8e-05	 50
829ime -50 48000	 38000	 8.2e-05	 -1.2e-05	 50
830ime 50 26000	 39000	 3.8e-05	 -3.8e-05	 50
831ime -50 -16000	 -6000	 -4.4e-05	 -8.4e-05	 50
832ime 50 40000	 42000	 -6e-05	 2.2e-05	 50
833ime -50 28000	 32000	 5.6e-05	 -9.2e-05	 50
834ime 50 31000	 49000	 6e-06	 9e-05	 50
835ime -50 -7000	 -24000	 -2.8e-05	 -5.6e-05	 50
836ime 50 22000	 20000	 4.6e-05	 4.6e-05	 50
837ime -50 -30000	 25000	 2e-05	 -2e-06	 50
838ime 50 23000	 25000	 -9.8e-05	 4.8e-05	 50
839ime -50 48000	 -47000	 7.8e-05	 7.8e-05	 50
840ime 50 19000	 39000	 -8.2e-05	 -0.0001	 50
841ime -50 34000	 -33000	 2.8e-05	 8e-05	 50
842ime 50 33000	 47000	 6.2e-05	 -1.8e-05	 50
843ime -50 -7000	 -40000	 -2.8e-05	 5.4e-05	 50
844ime 50 17000	 29000	 8e-05	 9.6e-05	 50
845ime -50 37000	 37000	 6e-05	 -5e-05	 50
846ime 50 13000	 33000	 2.2e-05	 9e-05	 50
847ime -50 6000	 -25000	 3.6e-05	 -9.4e-05	 50
848ime 50 -50000	 -21000	 9e-05	 9.4e-05	 50
849ime -50 30000	 40000	 9.4e-05	 -3e-05	 50
850ime 50 8000	 0	 -5e-05	 -1.6e-05	 50
851ime -50 2000	 33000	 -8e-05	 -4e-06	 50
